#TYPE Microsoft.Powershell.Utility.FileHash
"Algorithm","Hash","Path"
"SHA256","6789D68E9328FB37B500CFDBC283A1204170EE8DF8C342149AC022DC67417F24","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCameraRawProfile7.0All\Assets1_1.sig"
"SHA256","63717F4E16B873C38C1062DB1B5D8DCDD344AA8D9D5FABC8F17AD5916A49CCF2","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCameraRawProfile7.0All\Assets1_1.zip"
"SHA256","BC800AA683E8404B580E42A6DB997F246B889EEA72443A816C8FC59E60C6D080","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCameraRawProfile7.0All\Install.db"
"SHA256","6B76ADF0079243EB57E692D962BCDFC4D37B3F9E0F7248D403D3CA41167DB35F","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCameraRawProfile7.0All\Install.sig"
"SHA256","214F00C9E9C555BE0E097ED70729359463E6EB459F571D7A44724F3297BF0B14","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCameraRawProfile7.0All\media.sql"
"SHA256","60B310EE32B172E8B4222870ECE94971CA68ABDEF20061C85D71AA60B6554C3F","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCameraRawProfile7.0All\Media_db.db"
"SHA256","E2E5D3A3CF7CCAE0141C9A4E6FB5ECF39429F137632699EEEF17E907DD64A92B","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCMaps4-mul\AdobeCMaps4-mul.boot.xml"
"SHA256","F34FDEE08446F86810FA3FD0D926C1D673F4E70CF30CAC044739B1A2D95E2429","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCMaps4-mul\AdobeCMaps4-mul.proxy.xml"
"SHA256","E14ED70C4C3AA19ADC495038F98DCA7904C2A06AA2E0D35ED30189B459554CFA","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCMaps4-mul\Assets2_1.sig"
"SHA256","253BB89827BB04C01987F3732E648FF9F8AB90A2B38589820EB454297A769535","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCMaps4-mul\Assets2_1.zip"
"SHA256","1053B15E58C56C598E68EB238EFC3067A87ECC26B841F513698E1BC839568442","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCMaps4-mul\Install.db"
"SHA256","92A9D2E579226EFA0E19EF49196BC96CED954E1CF6940B58207AAFFD512DEB7A","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCMaps4-mul\Install.sig"
"SHA256","DC3E5705E37F0609C1AD5D3D5F386FD2D7CA11239C6C7A061C18D7239027214F","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCMaps4-mul\media.sql"
"SHA256","16ACB10418CF2214142D540193299C691CC9690E7B3DBE590DF7EE8602930EC8","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCMaps4-mul\Media_db.db"
"SHA256","EFD19645C33C064F3F4D9140263DD7A6DA52F82FD2705317B870B06AE1168B31","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCMaps4_x64-mul\AdobeCMaps4_x64-mul.boot.xml"
"SHA256","9F63D149759CB9B55CB5F69E53DE964709304DC13D9078086CAC28AC87806BFB","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCMaps4_x64-mul\AdobeCMaps4_x64-mul.proxy.xml"
"SHA256","DCA0BAA54611224239102B154B9539DEB8CAC31675121C0490F5E646E2F25F86","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCMaps4_x64-mul\Assets2_1.sig"
"SHA256","743A4BDEBABE3F78AF1403C74DB142E8154E1DED3AF3D0FEC9AB49C85D66FAA3","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCMaps4_x64-mul\Assets2_1.zip"
"SHA256","A96A03F5FDCAC006C1B8B733C18B288D50C88AC66CFD7FB5D587C4562F0368BE","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCMaps4_x64-mul\Install.db"
"SHA256","735B12D78C7478C43D663D6EFAC9C50CB26B2F57A33FD53E09C2BF81DF8F5997","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCMaps4_x64-mul\Install.sig"
"SHA256","2F0944924236F4DB1AD8608EC28857A6EFC65425251C4081F2F27AFE2DDD0066","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCMaps4_x64-mul\media.sql"
"SHA256","B28E4759A48C9A57F552DAC130F5A704219ED329C4D0754D219283F6CD0AA01B","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCMaps4_x64-mul\Media_db.db"
"SHA256","71F97F82D600AF3BB6EF91841571C15A1406F8AF9610E6D2CF4E0FD77A5530FB","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorCommonSetCMYK4_0-mul\AdobeColorCommonSetCMYK4_0-mul.boot.xml"
"SHA256","5512F23B77C03E8F80FB98AD1C31A22FFDBE6FD4087CBD5BC725CD362F385A21","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorCommonSetCMYK4_0-mul\AdobeColorCommonSetCMYK4_0-mul.proxy.xml"
"SHA256","7947F08E8CA3128CF5F84A064C6B690583589AD9B96267CF2B399E39BD9A955E","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorCommonSetCMYK4_0-mul\Assets2_1.sig"
"SHA256","F93EFBDD7430976AB1CBA74B3E7475D8731A74F297ABDCCE8879271856CA7224","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorCommonSetCMYK4_0-mul\Assets2_1.zip"
"SHA256","43BBBF95AB703820978497395B90C60FE1007667D22403855A76C2F85B85ABBD","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorCommonSetCMYK4_0-mul\Install.db"
"SHA256","DCF8EDFC6CAAF446F7D6260906FFB93BF9FEF632211AE150064ADA91376E7C37","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorCommonSetCMYK4_0-mul\Install.sig"
"SHA256","FCAC9B166549AEE435B2777D0834B8FBE09FCBCAE0F44BF8A2FB3602ED74870F","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorCommonSetCMYK4_0-mul\media.sql"
"SHA256","4A79EDC00D401312588DA3C61C3296748C9DBAB3C408918226E6649A55889AE3","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorCommonSetCMYK4_0-mul\Media_db.db"
"SHA256","DFE368E9E1B13A5D54215F8274E33C60D3583038235F3DA09981F03FCBED6788","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorCommonSetRGB4_0-mul\AdobeColorCommonSetRGB4_0-mul.boot.xml"
"SHA256","1AB3B3E8DEA3BB14083B9838AE617B7CFB92157C44E2D5667DCE7E2418DB2D0B","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorCommonSetRGB4_0-mul\AdobeColorCommonSetRGB4_0-mul.proxy.xml"
"SHA256","0EF2D532823A00E40789CFC0A5F7572404CBB515BC68C4FAC2C7A67BDC122D24","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorCommonSetRGB4_0-mul\Assets2_1.sig"
"SHA256","1AF9AA101420AFC6E614F9D5E3DBDDFD0F894723AE26079F644B27DC31552ACA","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorCommonSetRGB4_0-mul\Assets2_1.zip"
"SHA256","212E29971BD049466BA1BB672F8D47C9B0AB29A6DF4F7869FB70A69B1256B5B7","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorCommonSetRGB4_0-mul\Install.db"
"SHA256","C41BFA65556B4D03EE2B2CCFC2CCCAC6E3FB941AFC2B531407C4F5C9BD520B75","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorCommonSetRGB4_0-mul\Install.sig"
"SHA256","AE27D2944A42303CC7AA38E8F56130E920A4FA8E4DF48898EA22736DF10B12CC","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorCommonSetRGB4_0-mul\media.sql"
"SHA256","1F9D5026C9C3209CF079D612DA70F1B5BB5E0E28BED16CD86C49AC181481E4B2","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorCommonSetRGB4_0-mul\Media_db.db"
"SHA256","899EAC660923C0D2F86C4CF6747196A96075D6A6AE805F22A4C41E7FEF36FD58","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorEU_ExtraSettings4_0-mul\AdobeColorEU_ExtraSettings4_0-mul.boot.xml"
"SHA256","94B513D9B394CACD80BD6DE07FB93C83BA34C4D303B2CEF5F61423E812C73F28","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorEU_ExtraSettings4_0-mul\AdobeColorEU_ExtraSettings4_0-mul.proxy.xml"
"SHA256","6457286E6C00DE319CAEAE48022FED0FB3FCC78CF429C24198D887FB514BDEE3","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorEU_ExtraSettings4_0-mul\Assets2_1.sig"
"SHA256","38B9369E1A40D31B40B7E5304207D3DD4482C88C115E64A7FF24AF9B43A59A27","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorEU_ExtraSettings4_0-mul\Assets2_1.zip"
"SHA256","B2A3CB85B3C3FEFA8C6FECE509B4D7A6B8FC4127FEF54F57B52B721852142A5F","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorEU_ExtraSettings4_0-mul\Install.db"
"SHA256","D2209B5C72257F9D0DD5E619EF15DC4C0CA97D34F4411464FF0A4CFE6EC6C971","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorEU_ExtraSettings4_0-mul\Install.sig"
"SHA256","9B92B7FD26EE8592BC63F3E8173A9226186A04C8BAC58CE3738853D616F00068","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorEU_ExtraSettings4_0-mul\media.sql"
"SHA256","FA6C4E38C5F09F377F28E99EB8AFBFC8B3459BB11A89C781431F18281E5E9608","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorEU_ExtraSettings4_0-mul\Media_db.db"
"SHA256","277F5D2451CC78C1ED2B984488CD49541EE0E63CE4EA4C1B4D3538E82AF8A5B9","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorEU_Recommended4_0-mul\AdobeColorEU_Recommended4_0-mul.boot.xml"
"SHA256","96A3866920B1E49024615E1C9D1349D018AF0B752997DA60A902A129904B794F","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorEU_Recommended4_0-mul\AdobeColorEU_Recommended4_0-mul.proxy.xml"
"SHA256","639268EAF5EADA957AE63DC3A4C5D1DA98376696EB8EC5E28D4F283B55972663","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorEU_Recommended4_0-mul\Assets2_1.sig"
"SHA256","F4205AD78B253BFA3564A13102ECCD9E7AA82E9225DF0788B01D561B0DDA4EB9","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorEU_Recommended4_0-mul\Assets2_1.zip"
"SHA256","9A0B856244C2FE6E9C235F0AA4C92F8E601F4745E72E087DD2D0DA9AC02050DC","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorEU_Recommended4_0-mul\Install.db"
"SHA256","26B3F8DCA1141D4E10766A41EBC3E4E0BF79AF743B4E197C9610B2081802D4B8","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorEU_Recommended4_0-mul\Install.sig"
"SHA256","538C9ECAC6C62A21127805F8E38F1110E1BF0BAC1865439CFB7F10A49DBF0269","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorEU_Recommended4_0-mul\media.sql"
"SHA256","F8A0C93008289DDDB6263A5A3D98EBF57C9D4FECB7298D8C3FA7DB017CFE0D6F","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorEU_Recommended4_0-mul\Media_db.db"
"SHA256","089F6D7E190F3474EB49C920A8B6D3B573EF4F5767F3BE4376D73BA5EF74D90F","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorJA_ExtraSettings4_0-mul\AdobeColorJA_ExtraSettings4_0-mul.boot.xml"
"SHA256","0ABBE6D7BA585AB2F77A8B1146932A1399F5BDC16E3C9958645047FDE97DD8A9","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorJA_ExtraSettings4_0-mul\AdobeColorJA_ExtraSettings4_0-mul.proxy.xml"
"SHA256","1BEC22D1D3CBA47A3A1D9F5265E371DEE64ADA4C6108BCF7328C262EB6F3920A","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorJA_ExtraSettings4_0-mul\Assets2_1.sig"
"SHA256","4E08792C7AFB3A511727653B3CCD0F6AA7571C18038322EDD6CDBE283699B80A","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorJA_ExtraSettings4_0-mul\Assets2_1.zip"
"SHA256","F7F6974EFB395B1B0834DB461C5DF72194CEA0D9E887E820067B535AA39ACBC2","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorJA_ExtraSettings4_0-mul\Install.db"
"SHA256","CD109005B6E6C0E142F726C405F3B717D1B38FD9A384B6F187CC78B980BCFBA2","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorJA_ExtraSettings4_0-mul\Install.sig"
"SHA256","2C5FC5C027A030EBF38C22C7AEB90F5A058755AD44FC2A671C5CD96F6C992164","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorJA_ExtraSettings4_0-mul\media.sql"
"SHA256","2932102C2E85919DEBC6C3838A02268A6FF45C93F2A4B505E6662D613C4279BC","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorJA_ExtraSettings4_0-mul\Media_db.db"
"SHA256","B07AA4895CD3ABFCF7483BF0F9B0377D6B5AA7AEAF9D68AD70C541621836538E","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorJA_Recommended4_0-mul\AdobeColorJA_Recommended4_0-mul.boot.xml"
"SHA256","E4D4DAA65C0795141521AAD060E781FE68EE3D9B42661CA197383CAB84BEFCB6","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorJA_Recommended4_0-mul\AdobeColorJA_Recommended4_0-mul.proxy.xml"
"SHA256","25DB3A4926FA4B821D937E80CC5199449C944E0E313E8FCF35F45A1B8D33257C","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorJA_Recommended4_0-mul\Assets2_1.sig"
"SHA256","C664ACD348191377299F15806ADE34E33A2DC48E4D860EECBB3EB4B7BAAB8374","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorJA_Recommended4_0-mul\Assets2_1.zip"
"SHA256","28C396A511B8A8E26CDC6A1864065AF2728FD9270A0FD6B74F9E939F8B338E0A","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorJA_Recommended4_0-mul\Install.db"
"SHA256","8880CE9D9AD83FD9C51851B11530E7C1901D77BA2DDA272D588F68E6E1BEC804","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorJA_Recommended4_0-mul\Install.sig"
"SHA256","4CA5CC14E0530C1A1ECEF53C372B72BD3D19F845B49F4D46B1DA524957C8F67B","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorJA_Recommended4_0-mul\media.sql"
"SHA256","F1961161B37F7B81BB9EBF573C5E236BE5B7E262D69AD15CBA40BF4C6FAA66BA","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorJA_Recommended4_0-mul\Media_db.db"
"SHA256","DED5191B1A9FD6D53FF37E3C1B4F04F2C7DE69BEF7889C94343701E43BBE16A6","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorNA_ExtraSettings4_0-mul\AdobeColorNA_ExtraSettings4_0-mul.boot.xml"
"SHA256","A106BFB2E4A77AB768E4A791ACD185F8278D7691088E0192BA97BBB88258AA5C","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorNA_ExtraSettings4_0-mul\AdobeColorNA_ExtraSettings4_0-mul.proxy.xml"
"SHA256","EC54A63535B40C5A82162BFE69F06B4AD3971FECB967E5431CA8ECB37446EEE6","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorNA_ExtraSettings4_0-mul\Assets2_1.sig"
"SHA256","3710FDB01BE0E7E142F9276A209CED53FE0285D7907E37B2DD89937F79AB1DAC","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorNA_ExtraSettings4_0-mul\Assets2_1.zip"
"SHA256","33D43FF49E87402227C455E655DE08C316ACBDF073E37B8F859A72F0AA1599FF","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorNA_ExtraSettings4_0-mul\Install.db"
"SHA256","FE4645586B525E3E7A8A1A1024F73ED444764E5BDE6D79FC6D53015FDBEA962A","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorNA_ExtraSettings4_0-mul\Install.sig"
"SHA256","761B56664D9D428CAD37EE48C2F60E354C034D8DCC332574BAC9786DB0A4D177","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorNA_ExtraSettings4_0-mul\media.sql"
"SHA256","98F1039F4E886D073A9951ACAA38C2FAAA3D2849FA47C6314DFBFB066B7465D0","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorNA_ExtraSettings4_0-mul\Media_db.db"
"SHA256","64A3C2E194B0421A9700C5D64FDC35A704D9992BC2F66C3333D03DEEA80F3449","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorNA_Recommended4_0-mul\AdobeColorNA_Recommended4_0-mul.boot.xml"
"SHA256","254F65781391A0E3F84A4E879755E00206E51ADB98757A2D26720DC26A8B66F3","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorNA_Recommended4_0-mul\AdobeColorNA_Recommended4_0-mul.proxy.xml"
"SHA256","80CFB8672CDAC133AC4F71164DF98C0AF3C47D26C3D0BCA95A744FBE278FDFDB","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorNA_Recommended4_0-mul\Assets2_1.sig"
"SHA256","6C5CA5EB67DCBC8F88F7E39B1B80BCD115BF3F68138B0C3BA34F757D4BD71910","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorNA_Recommended4_0-mul\Assets2_1.zip"
"SHA256","FAAE0209C1760B4D069ECF8D58D770F849B4201BC43C49C95A36D9ADCD921DBB","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorNA_Recommended4_0-mul\Install.db"
"SHA256","1A301AF54662C978A313BC749302F7E94F62B429C2D36F49462C812330618B85","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorNA_Recommended4_0-mul\Install.sig"
"SHA256","D4D212980E52BE15CEE381E689B0B6DB8A9624546721F889FB79AE1387A7582B","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorNA_Recommended4_0-mul\media.sql"
"SHA256","78EB6D9AB5832BC8CF361D8540CCB309746AE635DB475050493F73CEF786AC12","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorNA_Recommended4_0-mul\Media_db.db"
"SHA256","DF6912175DF3C9937DE7DD51339224B40037B4A3ADC7193597766C5D2635E64B","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorPhotoshop4_0-mul\AdobeColorPhotoshop4_0-mul.boot.xml"
"SHA256","786B25E2F7F886B27442E9A3B5E2ED29C3B13CFDE226E80F301944220A5DE9C9","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorPhotoshop4_0-mul\AdobeColorPhotoshop4_0-mul.proxy.xml"
"SHA256","9F454F647570881E8851774DFE5B7BAB5B8FBFAD1A83D858C027963CF33FD16D","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorPhotoshop4_0-mul\Assets2_1.sig"
"SHA256","6C819197B674864074459E7D0C990D1983FF172B0EC53DFF5D5617241A96969C","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorPhotoshop4_0-mul\Assets2_1.zip"
"SHA256","D1406C1C81BFA3A7FA596F332C56631F5354ADDF8886DB41DB9F27A39CC7F75A","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorPhotoshop4_0-mul\Install.db"
"SHA256","7A1A32F25E67ADDB8C83FF3A593D32D5A6A7186F838628800126B91C0B7D9BBA","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorPhotoshop4_0-mul\Install.sig"
"SHA256","F63E736AEBDA46FF790EAD4A6BE6E171DEDC04C204C75E73AB189CA0641FF890","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorPhotoshop4_0-mul\media.sql"
"SHA256","3BD6E27C9105D692A1E01C249FC05B303B46E84633E72610B4CC125D05F50F5A","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeColorPhotoshop4_0-mul\Media_db.db"
"SHA256","4A6DC86E2D04E730F59ACA1F12E9EB963CF63689C6F739FDDE6571CA484AC2F2","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCSXSExtensions3-mul\AdobeCSXSExtensions3-mul.boot.xml"
"SHA256","AD350FC02B1337DEE99269493DCB319F0FE55040D1DEDBC8C81659E4075873E9","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCSXSExtensions3-mul\AdobeCSXSExtensions3-mul.proxy.xml"
"SHA256","4353DD7FF6CB82B9E968022341458A29B1801D2C83B1EBFD38C882A2884A6908","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCSXSExtensions3-mul\Assets2_1.sig"
"SHA256","DE6A05EB8DF7DAD6C8E8179624BFDC491D6FCED5A05C34636DA7AB35FD1B88DD","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCSXSExtensions3-mul\Assets2_1.zip"
"SHA256","691010C610A752A6A547E7B83AFFC1FB0F52B68AB0ECDA36F66A173DD9EBE5DC","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCSXSExtensions3-mul\customaction.data"
"SHA256","28C23AB06623953C135737BA2F3CD03EAC5A2A71F2EBB3B3B9A3BE129AF16F83","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCSXSExtensions3-mul\Install.db"
"SHA256","85BDDB5CBA2264976CA76AF6122DA4925720E6E9396EA91215924957B2DD9259","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCSXSExtensions3-mul\Install.sig"
"SHA256","9D0FB0CDC07BD4090CEF287FC3E3CE9E45755F1222FC2C759B8E73C4A7AD0217","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCSXSExtensions3-mul\media.sql"
"SHA256","0F77B5C48B3031C08D16ADCF52ECB3AABD2ADAF01F8894AAEDA0C31919216FB7","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCSXSExtensions3-mul\Media_db.db"
"SHA256","6DBD55B845BB49239679D6E828F8A48D64B8EC7AEEB60718A77B75F28D041DA5","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCSXSInfrastructure3-mul\AdobeCSXSInfrastructure3-mul.boot.xml"
"SHA256","FFA1CB47AB369B7E7E183024DF2668FB594AEA67427CC92E94F0653538713C85","C:\Users\rgaines\Desktop\CS6\DesignWebPremium_CS6_LS16\Adobe CS6\payloads\AdobeCSXSInfrastructure3-mul\AdobeCSXSInfrastructure3-mul.proxy.xml"
